Product_id,Product_name, Daily_Dose, Water, Protein, Fat, SFA, Cholesterol, PUFA, Starch, Carbohydrates, Dietary_Fiber, Organic_Acids, Ash, Sodium, Potassium, Calcium, Magnesium, Phosphorus, Iron, Retinol, Carotene, Retinol_Equivalent, Tocopherol_Equivalent, Thiamine, Riboflavin, Niacin, Niacin_Equivalent, Ascorbic_Acid, Energy_Value, Serving, Categories, Subcategories, Subcategories2, Subcategories3, Subcategories4
670,Подсолнечник,,8,20.7,52.9,5.7,0,3.4,7.1,10.5,5,0,2.9,160,647,367,317,530,6.1,0,30,5,31.2,1.84,0.18,10.1,15.7,0,601,100,"Бобовые, орехи",Семена масличных ???,,,
671,Помадные конфеты неглазированные,,8.2,3.7,16.2,9.7,47,69.5,1.4,70.9,0.2,0.2,0.6,68,188,157,18,112,0.3,80,190,113,0.2,0.01,0.1,0.1,0.9,0,445,100,Кондитерские изделия,Конфеты,Конфеты неглазированные,,
672,Помадные конфеты глазированные шоколадом,,6.6,1.5,7.2,5,0,77.7,4.1,81.8,2.3,0.3,0.3,26,100,18,27,41,1.6,0,0,0,0.2,0.01,0.03,0.2,0.5,0,399,100,Кондитерские изделия,Конфеты,Конфеты глазированные шоколадом с корпусами:,,
673,Помидоры без кожицы. Консервы,,95.3,0.5,0,0,0,2.1,0.2,2.3,0.3,0.2,1.4,320,260,10,15,35,0.8,0,560,93,0.5,0.01,0.02,0.4,0.5,15,12,100,"Овощи, грибы и продукты их переработки",Овощи,Другие овощные культуры,,
674,Помидоры жареные,,83.7,1.8,4.7,0.9,0,4.6,0.5,5.1,1.9,1.1,1.7,302,392,23,25,33,1.2,0,1210,202,2,0.09,0.06,0.8,1,31.7,73,100,"Овощи, грибы и продукты их переработки",Овощи,Другие овощные культуры,,
675,Помидоры с кожицей. Консервы,,92.1,1.1,0.1,0,0,3.3,0.2,3.5,1.3,0.3,1.6,480,260,10,15,35,0.8,0,660,110,0.7,0.01,0.02,0.4,0.6,15,20,100,"Овощи, грибы и продукты их переработки",Овощи,Другие овощные культуры,,
676,"Помидоры, фаршированные с рисом и морковью",,77.6,2,4.9,0.6,0,5,4.3,9.3,3.7,0.6,1.9,401,277,39,26,51,1,0,2980,497,2.4,0.06,0.04,0.7,1,12.8,91,100,"Овощи, грибы и продукты их переработки",Овощи,Другие овощные культуры,,
677,"Помидоры, фаршированные яйцом и луком",,84.7,2.9,6.2,0.9,83,3.2,0.3,3.5,1.2,0.6,0.9,55,246,32,18,49,1.1,30,920,183,2.5,0.05,0.1,0.4,1.1,19.3,83,100,"Овощи, грибы и продукты их переработки",Овощи,Другие овощные культуры,,
678,Поросенок жареный,,66,26.4,4.5,1.8,36,0.2,0,0.2,0,0,2.9,720,315,27,26,245,1.7,10,0,10,0.4,0.68,0.23,4.4,13,0,147,100,Мясо и мясные продукты,Кулинарные изделия,Свинина,,
679,Поросята,,75.4,20.6,3,0.9,40,0,0,0,0,0,1,60,310,12,22,230,1.2,0,0,0,0.3,0.8,0.19,3.6,10.3,0,109,100,Мясо и мясные продукты,Мясо,,,
680,Порошок горчичный,,7.3,37.1,11.1,0.9,0,21.6,11,32.6,5.9,0,6,67,828,365,453,797,40,0,30,5,4.2,0.3,0.7,,6.4,0,378,100,Вспомогательные пищевые продукты и улучшители вкуса,Улучшители вкусовых свойств блюд,,,
681,Почки говяжьи,,79,15.2,2.8,0.7,300,0,0,1.9,0,0,1.1,218,237,13,18,239,6,230,70,242,0.7,0.39,1.8,5.7,9.3,10,86,100,Мясо и мясные продукты,Субпродукты,Говяжьи,,
682,Почки говяжьи жареные в соусе,,73.1,13.6,6.1,1.5,250,1.7,1.4,4.8,0.2,0,2.2,727,124,16,22,174,4.7,180,320,233,2.2,0.17,0.95,2.6,5.8,2,122,100,Мясо и мясные продукты,Кулинарные изделия,Говяжьи субпродукты,,
683,Почки говяжьи по-русски,,76.8,5.7,3.3,0.7,86,2.9,7.7,11.3,1.5,0.2,1.2,196,172,22,21,78,2,60,1010,228,1.1,0.08,0.34,1.2,2.4,2.3,96,100,Мясо и мясные продукты,Кулинарные изделия,Говяжьи субпродукты,,
684,Почки говяжьи тушеные,,76,11.1,5.5,2.2,185,2,1.7,5.3,0.4,0.1,1.6,447,96,24,18,136,3.9,150,390,215,1,0.14,0.76,2.1,4.6,1.4,109,100,Мясо и мясные продукты,Кулинарные изделия,Говяжьи субпродукты,,
685,Пралине,,1,6.9,30.8,14.5,0,55.6,1.3,56.9,3.4,0.2,0.8,6,213,25,94,135,2.7,0,0,0,2,0.09,0.03,2.9,4.6,0,533,100,Кондитерские изделия,Конфеты,Конфеты неглазированные,,
686,Пралине с ржаной мукой,,0.9,4.7,37.7,11.6,11,42.6,9.4,52,3.3,0.2,1.2,50,249,92,53,165,1.6,12,7,13,5.7,0.05,0.11,0.5,1.5,0,567,100,Кондитерские изделия,Конфеты,Конфеты неглазированные,,
687,"Пралине с соевой мукой (*раффинозы и стахиозы менее 0,3%)",,1.8,9.9,32.2,9.4,0,49.4,1.8,51.2,3.4,0.2,1.5,38,415,135,63,196,3.4,0,0,0,4.1,0.06,0.17,0.5,2.3,0,535,100,Кондитерские изделия,Конфеты,Конфеты неглазированные,,
688,Пралине со слоями вафель,,1.1,6.6,31,15.4,3,49.8,6.8,56.6,3.6,0.4,0.7,20,226,29,96,123,2.5,0,0,0,3.4,0.04,0.05,1.6,2.7,0,533,100,Кондитерские изделия,Конфеты,Конфеты глазированные шоколадом с корпусами:,,
689,"Продукт кисломолочный ""Тонус"" 2,5 % жирности",,89,2.9,2.5,1.5,8,4.1,0,4.1,0,0.8,0.7,51,144,118,16,96,0.1,20,10,22,0,0.03,0.14,0.1,0.8,0.8,53,100,Молоко и молочные продукты,"Жирность 1,1 - 3,0 %",Кисломолочные продукты,,
690,"Простокваша ""Мечниковская"" 4,0 % жирности",,87.6,2.8,4,2.5,11,4.1,0,4.1,0,0.8,0.7,50,146,124,14,92,0.1,30,20,33,0.1,0.04,0.13,0.1,0.8,0.8,66,100,Молоко и молочные продукты,"Жирность 3,1 - 10,0 %",Кисломолочные продукты,,
691,"Простокваша 1,0 % жирности",,90.4,3,1,0.7,3,4.1,0,4.1,0,0.8,0.7,51,144,118,16,96,0.1,0,0,0,0,0.03,0.13,0.1,0.9,0.8,40,100,Молоко и молочные продукты,Жирность < = 1 %,Кисломолочные продукты,,
692,"Простокваша 2,5 % жирности",,89,2.9,2.5,1.5,8,4.1,0,4.1,0,0.8,0.7,51,144,118,16,96,0.1,20,10,22,0,0.03,0.13,0.1,0.8,0.8,53,100,Молоко и молочные продукты,"Жирность 1,1 - 3,0 %",Кисломолочные продукты,,
693,"Простокваша 3,2 % жирности",,88.3,2.9,3.2,2,9,4.1,0,4.1,0,0.8,0.7,51,144,118,16,96,0.1,20,10,22,0,0.03,0.13,0.1,0.8,0.8,59,100,Молоко и молочные продукты,"Жирность 3,1 - 10,0 %",Кисломолочные продукты,,
694,Простокваша нежирная,,91.6,3,0.05,0,0,3.8,0,3.8,0,0.85,0.7,52,152,126,15,95,0.1,0,0,0,0,0.04,0.13,0.1,0.9,0.8,30,100,Молоко и молочные продукты,Жирность < = 1 %,Кисломолочные продукты,,
695,"Простокваша цитрусовая 1,0 % жирности",,84.6,2.7,1,0.7,3,10.1,0,10.1,0,0.9,0.7,28,134,136,14,90,0.1,0,0,0,0,0.03,0.18,0.2,0.9,1.3,63,100,Молоко и молочные продукты,Жирность < = 1 %,Кисломолочные продукты,,
696,"Простокваша цитрусовая 2,5 % жирности",,83.2,2.6,2.5,1.5,8,10.1,0,10.1,0,0.9,0.7,28,134,136,14,90,0.1,20,20,23,0,0.03,0.18,0.1,0.7,1.3,76,100,Молоко и молочные продукты,"Жирность 1,1 - 3,0 %",Кисломолочные продукты,,
697,Пряники заварные,,12,5.9,4.7,0.6,0,36.2,38.8,75,2.1,0,0.3,2,71,11,9,50,0.8,0,0,0,2.4,0.08,0.02,0.6,1.5,0,366,100,Зерно и продукты его переработки,Пшеница,Изделия из зерна мягкой пшеницы,Хлебобулочные изделия из муки высшего сорта,
698,Пряники сырцовые,,13.5,6.3,2.1,0.3,0,34.6,41,75.6,2.2,0,0.3,2,76,12,10,53,0.9,0,0,0,1.5,0.08,0.02,0.7,1.6,0,346,100,Зерно и продукты его переработки,Пшеница,Изделия из зерна мягкой пшеницы,Хлебобулочные изделия из муки высшего сорта,
699,Пудинг из творога (творог п/жирный),,52.2,13.9,9.6,4.8,52,14.1,6,20.1,1.4,0.9,1.9,348,187,130,22,188,0.9,60,30,65,0.8,0.06,0.22,0.5,3.3,0.2,224,100,Молоко и молочные продукты,"Жирность 3,1 - 10,0 %",Кулинарные изделия,,
700,Пудинг из тыквы,,77.4,3,3.2,1.5,46,9.7,2.6,12.3,2.2,0.5,1.4,326,257,49,17,53,1.7,30,550,122,0.6,0.05,0.09,0.5,1.2,4.5,92,100,"Овощи, грибы и продукты их переработки",Овощи,Другие овощные культуры,,
701,Пудинг морковный,,74.4,3,4.1,0.7,29,8.7,5.3,14,2.2,0.3,2,447,190,31,34,72,0.9,20,8660,1463,1.1,0.06,0.09,0.8,1.3,4.6,106,100,"Овощи, грибы и продукты их переработки",Овощи,Корнеплоды,,
702,Пудинг рисовый,,54.4,5.6,5.7,3.4,62,16.2,15.8,32,0.9,0.1,1.3,356,88,42,17,73,0.7,50,20,53,0.2,0.02,0.07,0.4,1.2,0,202,100,Зерно и продукты его переработки,Рис,Кулинарные изделия с рисом,,
703,Путассу,,79.2,18.5,0.9,0.3,60,0,0,0,0,0,1.4,65,335,40,40,210,0.7,40,0,40,0.4,0.04,0.1,1.9,5.6,1.4,82,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Тресковые,,
704,Пюре из моркови,,80.6,1.9,5.6,2.7,9,5.3,2.8,8.1,1.7,0.2,1.9,395,162,46,28,68,0.5,25,8060,1368,1,0.05,0.07,0.6,0.9,0.4,90,100,"Овощи, грибы и продукты их переработки",Овощи,Корнеплоды,,
705,Пюре из тыквы,,83.4,1.7,6.2,3.4,12,3.6,2.7,6.3,1.2,0.1,1.1,195,172,62,14,56,2.3,20,830,158,0.9,0.04,0.09,0.3,0.7,2.5,88,100,"Овощи, грибы и продукты их переработки",Овощи,Другие овощные культуры,,
706,Пюре картофельное,,79.4,2.1,0.8,0.4,2,1.4,13.3,14.7,1.2,0.2,1.6,258,456,27,20,56,0.7,3,20,6,0.1,0.1,0.07,1,1.4,3.7,75,100,"Овощи, грибы и продукты их переработки",Овощи,Картофель,,
707,Пюре яблочное,,78.2,0.6,0.2,0,0,18.8,0.2,19,1.1,0.6,0.3,1,124,12,7,17,1.3,0,0,0,0.2,0.01,0.02,0.4,0.5,1.6,82,100,"Фрукты, ягоды и продукты их переработки","Варенье, джем, повидло (консервы)",,,
708,Рагу из баранины,,71.3,5.1,10.1,4.9,29,2.2,7.9,10.1,1.3,0.2,1.9,389,387,19,22,75,1.3,0,1530,255,0.3,0.07,0.07,1.8,5.5,3.8,152,100,Мясо и мясные продукты,Кулинарные изделия,Баранина,,
709,Рагу из индейки,,74.2,6,7.9,1.9,50,1.7,7.2,8.9,1,0.2,1.8,407,356,17,21,93,0.9,0,1290,215,0.9,0.06,0.09,2.5,4.1,4.6,131,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса индейки,,
710,Рагу из кролика,,73.4,6.4,6.1,1.7,9,3,7.4,10.4,1.6,0.2,1.9,401,392,20,22,91,1.4,0,1320,220,0.9,0.08,0.08,2.3,3.8,4.6,123,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса кролика,,
711,Рагу из кур,,74.3,6,8,1.7,20,1.6,6.9,8.5,1.1,0.2,1.9,406,376,19,21,80,0.9,10,1300,227,0.9,0.06,0.07,2.6,4,4.6,131,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса кур,,
712,Рагу из утки,,67.6,6.3,13.5,3.5,18,2,7.6,9.6,1,0.2,1.8,399,346,16,20,80,1.1,10,1300,227,0.9,0.08,0.08,2.3,3.3,4.6,186,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса утки,,
713,Рагу из цыплят,,74.5,6.2,7.1,1.7,21,2,6.9,8.9,1.2,0.2,1.9,410,385,18,20,78,0.9,10,1330,232,0.9,0.07,0.07,2,3.4,4.6,125,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса бройлеров (цыплят),,
714,Рагу овощное,,78.8,1.9,4.5,1,0,4.8,5.8,10.6,1.9,0.3,2,405,306,38,27,65,0.8,0,2120,353,1.2,0.05,0.05,0.9,1.2,8,91,100,"Овощи, грибы и продукты их переработки",Овощи,Картофель,,
715,"Раки морские (лангуст, омар)",,77.2,18.8,1.3,0.1,90,0,0,0.5,0,0,2.2,280,230,35,29,183,0.6,25,0,25,1.5,0.1,0.05,1.5,5.9,2,89,100,Рыба. Нерыбные объекты промысла и продукты из них,Ракообразные,,,
716,Раки морские вареные,,76,20.5,0.7,0.1,75,0,0,0.3,0,0,2.5,380,270,61,40,190,0.8,15,0,15,1.5,0.02,0.07,1.3,6.1,0.5,90,100,Рыба. Нерыбные объекты промысла и продукты из них,Ракообразные,,,
717,Раки речные,,81,15.5,1,0.2,135,0,0,1.2,0,0,1.3,120,250,55,25,220,1.8,15,0,15,1.4,0.15,0.05,2.1,5.5,2,76,100,Рыба. Нерыбные объекты промысла и продукты из них,Ракообразные,,,
718,Раки речные вареные,,75.5,20.3,1.3,0.3,175,0,0,1,0,0,1.9,354,330,60,31,290,2.4,10,0,10,1.6,0.1,0.06,2.6,7.1,1.5,97,100,Рыба. Нерыбные объекты промысла и продукты из них,Ракообразные,,,
719,Рапс (низкоэруковый),,8.1,30.8,43.6,6.2,0,3.5,3.7,7.2,5.8,0,4.5,139,979,454,311,840,6.3,0,0,0,7.4,0.11,0.25,10,15.9,0,544,100,"Бобовые, орехи",Семена масличных ???,,,
720,Рассольник домашний,,89.7,1,1,0.2,0,1.7,4.1,5.8,0.8,0.1,1.6,255,225,18,13,77,0.4,0,410,68,0.3,0.04,0.03,0.5,0.7,4.7,36,100,"Овощи, грибы и продукты их переработки",Овощи,Картофель,,
721,Расстегаи с мясом и луком,,40.6,12.1,6.4,1.8,40,2.5,33.9,36.4,3.2,0,1.3,293,155,18,18,93,1,10,10,12,1.8,0.09,0.09,2.1,4.6,0,254,100,Мясо и мясные продукты,Кулинарные изделия,Мучные изделия,,
722,Ревень,,91.5,0.7,0.1,0,0,2.3,0.2,2.5,3.2,1,1,2,325,44,17,25,0.6,0,60,10,0.2,0.01,0.06,0.1,0.2,10,16,100,"Овощи, грибы и продукты их переработки",Овощи,Листовые,,
723,Редис,,93,1.2,0.1,0,0,3.1,0.3,3.4,1.6,0.1,0.6,10,255,39,13,44,1,0,0,0,0.1,0.01,0.04,0.1,0.3,25,20,100,"Овощи, грибы и продукты их переработки",Овощи,Корнеплоды,,
724,Редька с маслом,,81.8,1.7,7,0.8,0,6.1,0.3,6.4,2.1,0.1,0.9,13,315,32,20,27,1.1,0,20,3,2.9,0.03,0.03,0.2,0.6,16.9,96,100,"Овощи, грибы и продукты их переработки",Овощи,Корнеплоды,,
725,Редька черная,,88,1.9,0.2,0,0,6.4,0.3,6.7,2.1,0.1,1,13,357,35,22,26,1.2,0,20,3,0.1,0.03,0.03,0.3,0.6,29,36,100,"Овощи, грибы и продукты их переработки",Овощи,Корнеплоды,,
726,Репа,,89.5,1.5,0.1,0,0,5.9,0.3,6.2,1.9,0.1,0.7,17,238,49,17,34,0.9,0,100,17,0.1,0.05,0.04,0.8,1.1,20,32,100,"Овощи, грибы и продукты их переработки",Овощи,Корнеплоды,,
727,Репа припущенная,,87,1.6,1.5,0.3,0,6,0.3,6.3,2,0.1,1.5,313,250,56,18,36,1,0,100,17,0.6,0.04,0.04,0.8,1.1,13.1,45,100,"Овощи, грибы и продукты их переработки",Овощи,Корнеплоды,,
728,Рожки к чаю,,25.2,8.4,5.6,3.5,11,9.6,47.2,56.8,2.5,0.2,1.3,290,130,42,17,92,1.1,24,15,26,1.3,0.12,0.08,1.1,2.5,0,312,100,Зерно и продукты его переработки,Пшеница,Изделия из зерна мягкой пшеницы,Хлебобулочные изделия из муки высшего сорта,
729,Рожь молотая жареная,,4.3,7.9,1.7,0.2,0,1.5,67.2,68.7,13.7,0.1,1.3,5,368,47,114,355,5.8,0,14,2,1.7,0.22,0.16,1.2,2.8,0,322,100,Кондитерские изделия,Кондитерское сырье,,,
730,Ромштекс,,51.9,24.9,11.3,8.4,99,0.2,8.4,8.6,0.9,0,2.4,585,297,23,36,252,2.9,10,30,15,0.9,0.13,0.24,5.4,10.3,0,237,100,Мясо и мясные продукты,Кулинарные изделия,Говядина,,
731,Рулет мясной с луком и яйцом,,68.6,12.3,7,2.8,90,1.7,6.4,8.1,1.2,0.2,2.6,648,262,38,27,142,1.5,30,160,57,0.6,0.06,0.14,2.4,4.9,2.9,146,100,Мясо и мясные продукты,Кулинарные изделия,Говядина,,
732,Рябина садовая красная,,81.1,1.4,0.2,0,0,8.5,0.4,8.9,5.4,2.2,0.8,0,230,42,33,17,2,0,9000,1500,1.4,0.05,0.02,0.5,0.7,70,50,100,"Фрукты, ягоды и продукты их переработки",Фрукты,Фрукты семечковые,,
733,Рябина черноплодная,,80.5,1.5,0.2,0,0,10.8,0.1,10.9,4.1,1.3,1.5,4,158,28,14,55,1.1,0,1200,200,1.5,0.01,0.02,0.3,0.6,15,55,100,"Фрукты, ягоды и продукты их переработки",Фрукты,Фрукты семечковые,,
734,"Ряженка 1,0 % жирности",,90.2,3,1,0.7,3,4.2,0,4.2,0,0.9,0.7,50,146,124,14,92,0.1,0,0,0,0,0.02,0.13,0.1,0.9,0.3,40,100,Молоко и молочные продукты,Жирность < = 1 %,Кисломолочные продукты,,
735,"Ряженка 2,5 % жирности",,88.8,2.9,2.5,1.5,8,4.2,0,4.2,0,0.9,0.7,50,146,124,14,92,0.1,20,10,22,0,0.02,0.13,0.1,0.8,0.3,54,100,Молоко и молочные продукты,"Жирность 1,1 - 3,0 %",Кисломолочные продукты,,
736,"Ряженка 4,0 % жирности",,87.4,2.8,4,2.5,11,4.2,0,4.2,0,0.9,0.7,50,146,124,14,92,0.1,30,20,33,0.1,0.02,0.13,0.1,0.8,0.3,67,100,Молоко и молочные продукты,"Жирность 3,1 - 10,0 %",Кисломолочные продукты,,
